id,weight,KV1,KV2,KV3,KV4,KV5,KV6,KV7,KV8,KV9,KV10,KV11,KV12,KV13,KV14,KV15,KV16,KV17,KV18,KV19,none
1396,1,0.19403603,-0.90768151,1.06948369,-0.58903804,-1.58579536,-0.37292807,-0.88539549,-0.0336414,1.70230632,-0.74147373,-0.37049095,-1.01976768,0.36646614,0.8971289,-0.87304485,0.41388868,0.99386979,1.0930661,0.64901143,-1.20735188
1397,1,0.90709051,-0.40171676,0.96739224,-2.1480342,-0.83547356,-1.23796644,-1.02002714,-1.10261025,1.28225915,0.7188235,-0.49141897,-0.43669497,0.01335379,-0.41783753,-0.36401937,1.03570613,1.14816809,0.96771285,1.41529293,-3.32828226
1404,1,0.28508527,-0.05429996,0.07092762,-1.86938967,-0.17324718,-0.81575175,-0.54560173,-0.6801729,0.87849193,0.27330234,-1.13119607,0.69968717,0.02127401,0.53976767,-0.66500424,0.94904238,0.96578859,0.3220159,0.92928062,-0.59385339
1412,1,-0.1702945,0.71705704,-0.67503686,-0.7804488,-0.83516451,-0.21200604,-0.41647588,-0.29759043,-0.52507926,0.41540278,0.88625651,-0.42448383,-0.74385731,0.92792922,0.27853364,0.41658742,0.15197473,0.62181913,0.66487695,-1.78852078
1432,1,0.83137003,0.38180971,1.36412654,-1.72119537,-1.53780064,-1.12018439,-1.3943099,-0.79872975,1.34327528,0.39390739,-1.3083131,-0.91331243,0.5442782,0.37107133,0.22454121,0.58713461,0.24072198,1.32900782,1.18260148,-0.37657111
1441,1,1.04098778,0.89617121,1.20672942,-2.09515489,-1.29913731,-0.89876141,-1.26904843,-0.78924446,0.89169197,0.66559455,-0.03200379,-1.11537343,-0.1735564,-0.86018876,0.42670195,1.60724906,1.20794128,-0.01370785,0.60310951,-0.11164371
1445,1,1.18263405,0.24867321,1.00722318,-1.3877447,-1.69662145,-1.2702739,-0.78852061,-1.69747391,1.62872489,-0.14468076,0.22940406,-0.94800389,0.00738488,0.07944976,0.12225378,0.33394518,1.01460817,0.66897743,1.41004063,-0.65100863
1459,1,1.11467643,0.68262765,1.28029409,-1.82921443,0.05833574,0.17633457,-0.9492496,-0.56307613,0.8776587,0.32396479,0.17194477,-0.35886186,0.1844984,-0.59923945,0.05219513,-0.17944602,-0.38839929,-0.56478548,0.50974199,-1.46155591
1463,1,0.63854287,-0.65246922,0.80454563,-1.83318556,-1.07147467,-0.11200893,-1.13541141,-0.42603206,0.1933164,-0.01288741,-0.2626504,-0.07145689,0.67176445,-0.17893755,0.43484851,0.28003261,0.03364343,1.25361557,1.44620463,-1.48796883
1466,1,0.73515987,0.82983856,0.81103998,-1.75175663,-0.06181806,-0.48824911,0.11854997,-0.90971698,0.57708073,-0.03795662,-1.08251315,0.34036668,0.64042545,-0.09371267,0.3833926,0.98939843,-0.26765764,-0.38491954,-0.34695187,0.13055948
1487,1,0.91067887,-0.12318689,0.35150452,-1.04804209,-1.42840291,-1.15448801,-1.44937255,-1.39235372,1.09218576,0.50743128,-0.90139866,0.98757478,0.55554531,0.43246898,0.8267621,0.55681984,0.79764784,-0.55666218,1.03528773,-0.62938674
1496,1,0.75965522,0.20227059,0.46003801,-0.02321262,-1.15882623,-0.18684179,-1.36171104,-1.19207751,0.37885562,0.1702453,-1.32291507,-1.16837328,0.80734723,-0.26210708,-0.2887591,0.31058233,1.54340019,1.06342691,1.26900232,-3.22692636
1500,1,-0.04668105,-0.26239629,-0.37743519,-0.82312378,-1.61457043,-0.42276641,-1.18966991,0.45620277,0.74977279,-0.35207643,-0.49263615,-0.24381375,1.06737612,0.20967263,-0.32845054,1.3336098,0.96619928,0.09835126,1.27243528,-1.16782423
1501,1,0.6838756,0.17691522,0.81283121,-1.71361721,-1.05389053,0.01673599,-1.29034009,-1.47019537,1.61708617,-0.30374857,0.34169738,-0.31785769,1.03584913,-0.00215282,0.76028632,0.33425103,-0.10091127,0.11297986,0.36020564,0.90463469
1509,1,0.66064626,-0.22922414,0.2341856,0.27211566,-1.59292686,-1.48876013,-1.02298825,-1.21016394,1.3412172,-0.07338963,-0.51488369,-0.33442669,0.15556323,-1.00513718,0.07677913,1.19961912,1.43048402,1.41818707,0.68310322,-1.22826108
1518,1,0.45392652,-0.38864517,1.06965725,-0.74948194,-1.50616703,-0.82076499,-1.29245028,-1.43616059,0.47149353,0.49539163,-0.13427856,-0.02820598,0.09451361,-0.38792573,0.80918536,0.60869584,1.27111325,0.03613489,1.43396839,0.3812524
1519,1,0.6291244,0.52567512,0.18499861,-1.17474788,-1.37748359,-1.31284431,-0.62975281,-0.43552661,-0.1486,0.59170448,0.10266193,0.26568672,-0.34509264,-0.40392214,0.57231257,1.13165393,0.00033863,1.04822687,0.77558672,1.84706439
1529,1,0.64476709,-0.26345725,0.64748387,-1.92082533,0.45434096,-0.0050112,0.58863763,-0.75649775,-0.42337446,-0.824596,-0.00002239,-0.43036484,-0.22647482,-0.48541935,0.31606097,0.5310447,1.59491954,0.58627875,-0.02749012,-1.46024001
1555,1,-0.04766935,-0.05348139,-0.62175349,0.31544098,-1.23362379,-1.13196823,-1.18862933,-0.74333083,0.64029141,1.32226343,-1.18193154,-1.28653699,0.19297615,0.90395312,0.40928083,0.18653152,0.90116363,1.50038399,1.11663988,-0.37991397
1563,1,1.3998913,-0.94994827,1.37387173,-1.38258439,-1.14868349,-0.88387722,-1.26643206,-0.83560567,1.53798387,-0.13739172,-0.378198,-1.02002869,0.12061517,0.38078568,-0.20002933,0.98169367,0.52523177,0.7028617,1.17984395,1.24261152
1567,1,0.20753328,-0.37564415,-0.64713258,-0.09910582,-0.88456306,-0.5596624,-0.96238282,0.17065231,0.58949114,0.00753037,0.34829272,-1.34631411,-0.97275714,-0.09378719,-0.71166926,0.77504091,2.20289035,0.61159165,1.7399958,2.46677699
1604,1,0.25176236,-0.23765995,0.10628374,-0.36816735,-1.58542945,-0.9269102,-1.17624715,-1.58900809,1.38212803,-0.05458484,-0.99927947,0.14208034,-1.01475764,0.57797258,0.16615987,1.53309881,1.49060623,0.95738856,1.34456362,-0.6654922
1607,1,0.05270647,0.57748717,0.03805433,-0.96910073,-1.75524554,-1.03604062,-1.12177298,-1.03258394,0.75294366,1.3699172,-0.87935758,-0.7771981,1.24170821,-0.6301933,0.18057624,0.64358915,1.28189769,1.417833,0.64477967,1.24614205
1618,1,-0.15293993,0.26789423,0.07881691,-1.48317659,-1.62752741,-1.38008511,-0.76112638,-1.63500686,1.38027969,0.71792017,-0.91073848,-0.39222914,0.16515395,0.39616391,1.09181838,1.43689958,0.90900435,0.67159627,1.22728246,-0.94229541
1622,1,-0.26952003,-1.05204259,-1.05208655,0.06519452,-0.27645347,-1.40068465,-0.56737494,0.23728804,0.58104433,-0.01251861,0.03676487,0.02272597,0.69029413,-0.05103885,-0.81314922,1.46546323,1.47381324,1.27612215,-0.35384157,-1.17521618
1624,1,1.002485,0.10651654,0.90162417,-1.31118821,0.71856841,0.3835806,-0.7973583,-0.04178162,-0.68871723,-0.53597864,-0.72169437,0.40818436,0.022723,-0.74542749,0.33740454,-0.25242072,0.32025045,1.24418101,-0.3509515,-0.11900835
1628,1,-0.57226328,0.07551876,-0.05475052,-1.53774599,-1.31314606,-1.15286716,-0.69633662,-1.00956084,0.6012565,-0.32296926,0.11544463,0.19368542,-0.01646519,0.20471039,-0.16442589,1.21009656,1.38947212,1.3943181,1.65602833,-15.17664305
1630,1,0.72191782,-0.21489923,0.9652373,-1.1754379,-1.53108253,-1.55996914,-1.06425654,-1.41913351,1.39892972,0.71442614,-0.56327966,0.10060669,-0.21352564,-0.61961437,-0.55598041,1.5587894,1.09146008,0.86223143,1.50358035,-0.67974514
1631,1,0.62385404,-0.82388096,1.08846701,-1.80909575,-0.57280063,0.08979894,0.28074778,-1.43441924,1.10218711,-0.10141851,-0.3877454,-0.22727087,-0.84080067,0.47529676,-0.33789911,0.74787722,-0.21099925,0.91277343,1.4253281,-0.36133478
1639,1,0.56546005,0.06263609,0.47496035,-1.24765007,-1.39112236,-1.27531729,-0.5736732,-0.47088879,1.08715519,0.46103947,0.48204622,-1.12837397,0.26271104,0.64178099,0.44340192,0.62350145,1.26426229,-0.28323776,0.00130838,0.13827508
1643,1,0.5210712,-0.66569407,0.43252118,-0.8816685,-0.55957933,-0.32431931,-1.31441712,-1.16458187,0.1364359,-0.0890783,0.11991668,-1.09925249,-0.60468239,0.28568347,-0.03269387,1.27242018,1.4031735,1.21443781,1.35030733,-16.17380009
1649,1,-0.49196611,-0.92321375,0.07365475,-0.78912532,-0.51477301,-0.3949158,-1.07447144,-0.61344141,1.27414678,0.54665274,0.6326321,-0.27521091,-0.69774624,0.18311661,-0.07857145,1.02015701,0.83409701,0.23879113,1.05018731,-0.86729329
1662,1,0.48973744,0.37195636,1.16731615,-1.66144162,0.14210727,0.28573178,-0.3431976,-0.49512281,-0.35656096,-0.21707929,-0.6744714,-0.96135607,0.5707553,0.20678807,-0.19876518,1.23472744,0.50251957,-0.20429143,0.14064698,-2.32045104
1672,1,1.13161169,0.5610662,0.0388586,-1.28543116,-1.73134806,-0.71938553,-0.66913919,-1.53132101,-0.25200369,0.71956815,0.51859128,0.03655318,-0.06353282,0.64989153,0.52207525,0.36751179,0.64211765,0.15703703,0.90727911,-0.8662494
1674,1,-0.2160337,0.59562787,0.99898188,-1.01529426,-1.37211951,-1.20998474,-0.70035804,-0.90058399,1.13888198,0.26326852,-0.90958037,-0.29583896,0.61689402,-0.53858366,0.14455751,1.44198582,0.62803672,1.29296666,0.03717625,-16.36619952
1703,1,-0.55664755,-0.65650699,-0.26002072,-0.67519697,-0.96481994,-1.36753318,-1.01397135,-0.68236079,-0.33469945,-0.34396546,0.57010725,-0.16780464,0.54007454,0.52859051,0.40992149,1.1128303,1.44583499,1.25384734,1.16232062,17.60781206
1733,1,0.19268035,-0.16416065,0.61154822,-1.87717503,-0.18127158,-0.28554775,-0.03321046,-0.05154563,0.25318371,0.37342143,-0.27411179,-0.58011342,0.14407561,-0.77301349,-0.20861137,0.1374655,1.68357756,-0.46323963,1.49604842,-0.60245696
1770,1,0.1531754,0.23151189,1.06122527,-1.77241603,-0.6799449,-0.74829531,-1.16022092,-0.3307885,1.49867583,0.38349969,-0.53763073,0.64638474,0.20715648,0.65862921,-0.31150635,-0.14245021,-0.4316951,0.56329096,0.71139858,-2.37483513
1777,1,0.86739306,0.27309428,1.04138154,0.06761856,-1.37058805,-0.47297846,-0.85573291,-1.3705791,1.33168981,0.88433296,-0.24229773,0.10308358,0.2775656,-0.69918377,-0.08459749,0.03942355,-0.05111779,-0.06815756,0.32964992,14.50953208
1785,1,0.63757727,0.73023193,0.83754743,-2.06083745,-1.19780906,-0.17886157,-1.01210137,-0.5547855,0.98275947,-0.68796537,0.19451699,-0.3001258,0.82586322,-0.46540284,0.42907263,0.05007373,0.3964291,1.37472735,-0.00091016,0.14335298
1787,1,-0.06168172,-0.77491746,-0.69707793,-1.21233162,-0.42871509,-0.85517761,-0.90879869,-1.2978863,1.06928099,0.59146741,0.84716241,-0.6897386,-0.63084229,0.95786251,-0.66851951,1.70048693,1.65409796,-0.08470464,1.49003325,0.63410208
1808,1,1.05248869,0.3020796,0.20403325,-1.90955859,-0.96865813,-1.00926861,-1.67317415,-1.3939909,1.79221819,0.67459008,-0.95157183,-0.30179057,0.14664602,0.03671898,-0.55342355,0.95143502,1.4701852,0.58252066,1.54852064,0.68849058
1827,1,0.15637235,0.63116935,0.98236928,-0.96141546,0.25441369,0.6075573,-0.09924206,0.38746626,0.68963576,-0.26543264,-0.99769298,-1.24982211,-0.78799071,-1.03965956,-0.56580324,1.3191441,0.70731926,0.11727275,0.11433866,-0.35495466
1842,1,0.45510724,-0.73214288,0.83169963,-0.14646188,-1.14212818,-1.61393743,-1.05221473,-1.05238469,0.2540718,0.52566822,-0.36859267,-0.88513842,0.60848386,0.28732725,-0.18257064,1.22265084,0.62824697,1.08805993,1.27425578,-1.91822998
1868,1,0.56324956,0.20044067,0.39870631,-1.77916715,-1.17889546,-0.83815128,-1.45848918,-1.37411314,1.22505898,0.12399816,0.32897943,0.45703092,1.10839492,0.01614355,0.70322047,0.48831726,-0.30490734,-0.17340116,1.49358448,-0.35602672
1869,1,0.72442556,0.09839152,0.4283481,-1.25207919,-1.48277627,-0.2903768,-1.44939348,-1.10054474,0.847685,1.32675431,-1.26437686,-0.96479713,0.10740127,0.72738988,0.7149692,0.66461294,0.39571828,0.21172551,1.5569229,0.66450084
1872,1,-0.13842973,0.0811255,0.40658098,-1.42547308,-0.68404584,-0.3707906,-1.12170033,-0.04974371,0.80578533,-0.52684171,-1.28200334,-1.03500487,0.81224087,0.54984541,-0.96858668,1.60717948,1.4280058,1.45350867,0.45834785,0.11805218
1877,1,0.51059279,0.51433122,0.23098394,-1.43992507,-1.60816093,-1.06348624,-0.85724797,-1.35424496,0.11466376,0.0226657,-0.86083814,-0.36996206,-0.55638071,0.27721187,-0.10012101,1.63147035,1.71533718,1.59009388,1.6030164,1.26383502
1887,1,0.22051038,0.860675,-0.242519,-1.51032378,-1.17189737,-1.03606297,-1.43391782,-0.69286597,0.92111713,-0.96139641,0.52627102,-0.86739824,-0.29130736,0.46637254,0.29798896,1.3244563,1.4988216,0.78013076,1.31134523,-1.5784213
1896,1,0.87939606,-0.09700776,0.7290476,-2.07615396,-0.47327791,-0.86657862,-1.06278122,-0.63062631,0.79418154,1.02220089,-1.29255099,-1.27539597,-0.0382746,0.18310628,-0.1721418,1.37431835,1.58311677,0.03553668,1.38388497,-0.65409509
1902,1,0.64372556,0.59180959,-0.12375118,-1.7106549,-1.21800697,-0.13937167,-0.89207927,-0.13420283,0.51203018,-0.37821531,-0.72196791,-1.17560312,-0.58150061,0.2546472,0.12118078,1.08148242,1.80513747,1.17282298,0.89251759,1.20510428
1910,1,0.11629224,-0.32153482,0.13750746,-1.59904349,-1.36067268,-0.37183807,-1.24955722,-0.37273626,0.76702633,0.45638573,0.52486734,-1.10889033,0.37575695,0.72655349,-0.67370254,0.34071277,1.51737623,1.32311666,0.77238021,-16.56809182
1913,1,0.22435881,-0.15217568,0.47192351,-1.75799449,-0.00649559,-0.7117317,-1.04435985,-1.03895972,1.6272905,-0.89649479,-0.8989686,0.26675708,0.37495869,-0.10857627,0.81495475,1.40994442,0.62423509,1.19165813,-0.39032429,-0.63638476
1920,1,0.60746023,0.49839809,0.02493725,-1.75167858,-1.378961,-1.30854594,-0.91217734,-0.90857368,1.58541136,0.22943925,-0.45509548,-0.36990733,0.89664279,0.17332559,-0.27592704,0.67804411,0.79228651,0.28070091,1.5942203,0.92366681
1926,1,0.20236533,0.53478774,0.1048572,-0.66492729,-0.44369989,0.0676717,0.18335686,-0.81527542,-0.27746096,-0.69029481,-0.34215921,-1.2219661,-0.69574501,-1.15187142,-0.83071793,1.52914747,1.61143127,1.46942578,1.43107469,0.34729334
1928,1,0.47512834,0.85055339,0.91046519,-0.11858976,-1.2119569,-1.24986152,-0.04388508,-0.53794154,0.02306663,0.50073083,-1.11150883,-1.30850207,-1.1832197,-0.89953391,-0.24297739,1.57028557,1.31288477,1.228466,1.03639598,-0.65962467
1929,1,0.94316484,0.50055011,0.25200717,-1.37265967,-0.68298584,-1.51937357,-1.39275284,-1.42528234,-0.27695449,-0.5523635,-0.61503187,-0.24139294,0.64987164,1.02925966,0.20191503,0.37518504,1.73408669,0.90835693,1.48439995,0.39361723
1931,1,1.06997482,-0.07062345,1.04782782,-0.27260866,-1.80264134,-1.38008747,-1.24919197,-1.46329047,0.5297431,0.24009516,-0.04302977,-0.79966598,-0.92500018,0.50789552,0.16539515,0.38980256,1.13447453,1.51778725,1.40314338,-0.93657167
1936,1,0.65159386,-0.22110124,0.87800241,-1.99905246,-1.48800277,-1.388382,-1.1120015,-1.3606543,1.39302052,0.35415041,0.36480241,-0.00002318,-0.8633559,0.06002352,-0.30632037,1.28046165,1.59160646,1.13719755,1.02803493,-0.96065203
1942,1,0.5420785,-0.0162912,0.4637128,-0.04208449,-0.06154435,-0.82119936,-0.63555216,-1.09855213,-0.3901282,0.84832452,-1.05635274,-0.64989269,-0.73795356,0.14852895,-0.59607236,1.45134036,1.64411024,-0.44098443,1.4485123,0.60259926
1943,1,0.23312745,-0.63360921,0.39815272,-1.24077977,-0.35920651,0.30759267,-0.1813656,-0.86587537,0.19282681,0.37325965,-1.27330674,-1.40933493,-0.3575175,-1.06616104,0.5275039,1.26300113,1.45576401,1.20278663,1.4331417,-1.54783681
1945,1,-0.03614727,-0.36252183,0.07353732,-0.10353358,-0.33344683,0.41275786,0.30140365,0.21990144,0.81416693,0.76974355,-0.51015831,-0.64887202,-0.12661543,-0.72454142,-0.74485352,0.69408914,0.33662505,0.30155777,-0.3330925,-16.10350381
1950,1,-0.11274835,-0.6376756,-0.02144954,0.19932355,-1.51860956,-1.39055031,-0.90223867,-0.92012456,0.7533015,0.62894783,-0.28969269,-1.23872965,0.71871535,-0.74218681,-0.31195008,1.48394629,1.50656493,1.29152247,1.5036339,0.11722222
1958,1,1.08138575,-0.19473196,0.29213091,-1.43157422,-0.77978998,-1.1214177,-0.31533704,-1.18413979,0.81118774,-0.0779843,-1.45525676,-1.20945416,0.7846535,0.38305653,-0.23665147,1.46252257,1.45695002,1.04173439,0.69271597,-1.9757247
1959,1,0.93118071,-0.39087021,0.62508737,0.1123812,-1.32701258,-1.56359197,-0.97534594,-0.8691216,-0.45789534,-0.55591129,0.13885588,-0.03725089,-0.1701051,0.19520837,-0.53411457,1.36771374,1.60964648,1.0951039,0.80604184,-1.52994755
1963,1,0.26529111,-0.81377749,0.61895434,-1.78595856,-1.72329929,-0.84987848,-0.9355313,-1.22741956,1.36557149,0.08741604,-0.2200292,-0.48314783,0.2365302,-0.29675124,0.47694248,1.26742259,1.48861946,0.96790244,1.5611428,-0.66385351
1964,1,0.58887867,0.09055943,0.68564943,-1.06872174,-1.64023758,-1.23741012,-1.55938703,-1.31165943,1.49323709,0.41657953,0.04315691,0.01746482,0.26223821,-0.30746969,0.73259043,-0.33014123,1.55333177,0.42171512,1.14962541,-1.22744727
1975,1,0.75979232,-0.21231056,0.33411925,-1.10672066,-0.69980149,-1.21824883,-0.65000137,-1.10474111,1.43576962,1.22649833,0.22371378,-0.6597854,0.23360503,1.00316665,-0.36684085,0.3513669,-0.47101964,1.18183576,-0.26039773,1.89571165
1989,1,-0.41300548,-0.54564188,-0.0070873,-1.34362536,-1.68968695,-0.74235673,-0.49871028,-0.51723308,0.10977075,0.68773018,-0.00425952,0.36159165,-0.14783724,0.26186179,0.26044366,1.55707552,0.758926,0.36286473,1.54917954,-0.88093304
1993,1,0.00840185,0.48510279,0.52985282,-1.03033856,-0.32717919,-1.13270856,-0.75713525,-0.75851887,0.38070118,-0.85046101,0.4522934,0.63405361,0.17676461,-0.86108512,-0.80664712,1.01335008,0.86789749,0.66159297,1.31406288,-15.75565373
2022,1,-0.26320854,-0.56479922,-0.34151483,-0.70937207,-1.31346244,-0.17264369,-1.44795492,-0.3739036,1.02964082,-0.20115544,-0.57366141,0.68492695,0.53165698,0.75370246,0.33717149,0.21800115,1.23565616,0.59421081,0.57670934,-15.95735897
2024,1,-0.57377345,-0.65698651,0.48236698,-1.35667696,-0.98149681,-0.82223705,-1.13948826,-0.34478431,-0.00154058,-0.39945847,-0.13323699,-0.212259,0.35727925,0.19519777,0.88833247,0.85347731,1.13910963,1.43193754,1.27423744,-1.88917382
2025,1,-0.37795436,0.0943722,0.20643533,-0.44522216,0.09606474,0.31650763,0.37992062,0.53877679,1.40509918,-0.86115165,-0.50197838,-0.3979191,-1.01096133,-0.75865312,-0.64225041,1.0594631,0.37752657,0.51253913,0.00938522,-0.35423722
2026,1,0.34690105,-0.12609622,0.59902138,-1.00947609,-0.05746261,-0.75890876,-0.15367265,-0.62101791,-0.62778296,-0.56118957,0.43346641,-0.92514883,0.2716781,-0.76360033,0.57888278,1.30486013,0.8648527,1.21386285,-0.00916947,-2.31736966
2027,1,0.38545641,0.06159157,-0.32491925,-1.53229539,-0.43351935,-1.14511819,-0.69083795,-1.21275197,0.04663979,0.74308484,0.61509058,0.34638196,0.36708785,0.67548259,0.02220004,0.86121279,1.47219002,-0.30498095,0.04800461,-14.07576097
2030,1,0.22321892,0.64566167,-0.57398993,-1.18267482,0.06767919,0.16256281,-1.28584607,0.31362958,0.86400406,0.1132937,-0.78065287,-0.42603635,0.19324139,-0.78352536,-0.71104016,1.57393716,0.31968075,-0.05293941,1.31979574,-3.13039385
2031,1,0.95117031,-0.44035004,0.76389906,-1.09347405,-1.50075761,-1.49481919,-1.53037774,-1.57172532,1.10124438,0.76919093,-0.48787205,0.08714833,-0.70616335,-0.0298954,0.41839795,1.40788237,1.28416665,1.06572399,1.00661078,-0.38177419
2034,1,-0.33699993,-0.673158,-0.01397049,0.28681636,-0.4048628,0.42531418,0.32104858,-0.11855959,-0.78639372,0.58839829,-0.92079238,-0.67353095,0.18858104,-0.21414751,0.05352705,0.22125504,0.61327214,-0.00698711,1.4511898,-0.11884422
2038,1,1.54582444,0.71114121,-0.10974881,-0.90606242,-1.28950571,-1.14122065,-1.20580848,-1.00793344,1.52737897,0.13722047,-0.91742888,-0.36798508,-0.02300587,-0.68915431,0.34704481,1.44847492,0.82347872,0.10665401,1.0106361,0.92108411
2047,1,0.03129263,0.43013128,0.4538877,-1.60472876,-1.51575925,-0.89847809,-1.08122308,-1.31373091,1.81690148,-0.63702376,0.94211754,0.29276958,0.01500019,0.32666475,-0.42757787,1.2927736,0.7152618,1.02083558,0.14088559,1.22856667
2070,1,0.25540118,0.00234534,0.29645101,-0.04593489,-0.53478812,0.02996451,-0.62391293,0.20796927,0.43022488,0.36570309,-0.87410942,-1.25858904,-1.09522361,-0.53833338,-0.54354058,1.22854086,1.54173311,-0.08847767,1.24457639,1.15059163
2072,1,0.3343509,-0.67564325,0.39182603,-0.7732831,0.21548795,-0.46801135,-0.53792302,0.52981143,1.32535476,-0.65055206,-1.02469372,-1.23863336,-0.28736516,-0.05088139,-1.00256418,0.52401806,1.0360989,1.22975468,1.12284788,0.11473094
2091,1,0.56960012,-0.24267845,0.07054465,-1.42994805,-0.52768175,0.0232231,-1.09939756,-0.32465846,0.77034713,-0.62964169,0.72591753,0.00612792,-0.1999857,-0.49479277,-0.0280853,0.91855032,0.41379964,0.64544675,0.83331257,-1.43709173
